Job_Title,Job_Description,Job_Url
Desarrollador de software,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=2&jobid=18385567,"Descripción
Empresa de giro Comercial solicita:

Encargado de Desarrollador/Programador para unirse a nuestro equipo.

Si eres una persona dinámica, con amplio conocimiento en el área de Tecnologías de la Información y te encanta trabajar en un entorno colaborativo, ¡esta es tu oportunidad!

Objetivo del puesto:


· Desarrollar soluciones de software, usando la tecnología para la mejora e innovación de procesos

Responsabilidades principales:

· Brindar servicios informáticos en los usuarios
· Asegurar un desarrollo oportuno y eficiente para la compañia


Requisitos:

· Licenciatura en Sistemas o carrera afín
· Inglés intermedio
· Conocimiento en office 365, Net, SQL, Android Studio.
· Dominar lenguajes de programación VB, Net, C#, Kotlin, Python
· Experiencia de 2-3 años en desarrollo de software


Ofrecemos:

Oportunidad de crecimiento y desarrollo profesional en un entorno dinámico.
Sueldo competitivo y beneficios acordes al mercado.
Excelente ambiente de trabajo y equipo colaborativo.


Si cumples con los requisitos y estás listo/a para asumir un nuevo desafío en el área, ¡postúlate por este medio! ¡No pierdas esta oportunidad de unirte a nuestro equipo y contribuir al éxito de nuestra organización!"
Desarrollador Java Sr,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=2&jobid=18405385,"Descripción
Xideral es una empresa con más de 20 años enfocada al mercado digital, Tecnologías de la Información y Comunicación, actualmente nos encontramos en búsqueda de DESARROLLADOR JAVA SR.

REQUISITOS:
Ingles avanzado conversacional C1 - INDISPENSABLES.
Mas de 4 años de experiencia en el puesto.
Fuerte experiencia con Java
Apache camel.
SpringBoot
Scrum, Agil.
OFRECEMOS:
Sueldo entre $50,000 a $54,000 libres mensuales.
Pago nominal y quincenal.
Prestaciones de ley y superiores.
Trabajo remoto permanente.
Proyecto de forma indefinido.

Si cumples con el nivel de ingles y con el perfil postulate solo con tu CV actualizado."
Desarrollador .net JR/SR,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=2&jobid=18375494,"Descripción
ND Negocios Digitales,
Brinda consultoría especializada en servicios de Tecnologías de la Información y Comunicaciones; contamos con la evaluación en el nivel de madurez CMMi DEV 5 de desarrollo de software.
Solicitamos ingenieros o licenciados relacionados a las ciencias computacionales, con mínimo 4 años de experiencia.

Que tenga manejo en lenguajes de programacion de HTML, Microsoft C#, ASPNET WEB Forms y MVC, uso de interfas Windows forms, manejo en la creacion de aplicaciones orientadas a servicios así como uso y manjeo de JQuery, Bootstrap, ajax, JSON y bases de datos como SQL Standar / Oracle DBMS.

NEt core
ado net
WPF
Xamarin
GIT
Blazor

Se busca un manejo avanzado del sistema operativo Windows y Servidores de aplicativos como IIS.

Inglés intermedio
Prestaciones de Ley, SGMM
vacante PRESENCIAL
Proyecto con duración de 3 meses con posibilidad de ampliarse"
DataStage Developer Sr,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=2&jobid=18405868,"Descripción
About Us: 
At Derevo, we are dedicated to empowering businesses and individuals to unleash the value of data within organizations. We achieve this by implementing analytics processes and platforms with a comprehensive approach covering the entire cycle necessary to achieve it.

Derevo started in 2010 with a simple idea - to create more than a company, but a community and a space where everyone has the opportunity to build a dream.

At Derevo, we believe in human talent that is free and creative. Being human is our superpower!

DataStage Developer Sr


What We Ask For?
Senior-level DataStage developer with at least 4-5 years of relevant experience in DataStage development who can work independently with limited oversight. Must have experience with IBM Infosphere Information Server v11.7.
Work with Client's in-house development team to understand activities required to ensure data is acquired from Origami, proper transformations are applied, and the resulting data is loaded into the existing Oracle Data Warehouse.
Update existing or create new DataStage jobs required to support the movement of data to the existing Oracle Data Warehouse.
Provide deployment and system testing support.

Additionally, we are looking for a personal fit with Derevo's culture:
Proficiency in languages, especially English, for effective communication.
Adaptability and resilience - we value proactive and flexible individuals who embrace technological changes and methodologies.
Analytical skills and the ability to instill confidence in uncertain environments.
Teamwork capabilities, collaborating not only within your project team but across divisions.
Innovation mindset - staying informed, continuously learning, and seeking innovative solutions for our clients.
Long-term relationships - we envision building something together for a considerable time and seek individuals committed to long-term projects who can contribute to our vision.

What Benefits You'll Have?
WELLNESS: We prioritize your overall well-being through personal, professional, and economic balance. Our statutory and additional benefits will assist you in achieving this.
LET´S RELEASE YOUR POWER: You will have the opportunity to specialize comprehensively in different areas and technologies, achieving interdisciplinary development. We encourage you to set new challenges and surpass yourself.
WE CREATE NEW THINGS: Thinking outside the box is our forte. You'll have the space, trust, and freedom to create, along with the necessary training to achieve it.
WE GROW TOGETHER: Participate in cutting-edge, multinational technological projects with foreign teams.

Where Will You Work? We are a dynamic team operating in a remote setting. We offer flexibility and structure, providing the necessary equipment and internal communication tools to facilitate our operation and that of our clients.

If you meet most of the requirements and find the profile interesting, do not hesitate to apply. Our Talent team will contact you! ????

Become a Derevian & develop your superpower!"
Desarrollador Oracle PLSQL,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=2&jobid=18405165,"Descripción
AsTecI consultoría especializada en perfiles TI, con más de 32 años en el giro, busca talento como tú para importante cliente como:

DESARROLLADOR ORACLE PL/SQL

Trabajo de lunes a viernes
Zona de trabajo: Insurgentes Sur


OFRECEMOS

Sueldo libre $30,000 a $32,000 libres
Pago por nómina
Prestaciones de ley.


Si cuentas con conocimientos y experiencia de 2 años en desarrollo con:

·        Oracle 11 g, 12 g
·        PL/SQL
·        Store Procedure
·        Funciones
·        Triggers
·        Uso avanzado de Excel

Envía tu CV actualizado por este medio, al correo mencionado o por WhatsApp y nos pondremos en contacto contigo a la brevedad. Gracias."
DESARROLLADOR .NET SR,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=2&jobid=18404744,"Descripción
We are looking for .NET Developer talent ( Location: Guadalajara, Queretaro, Monterrey or Surrounding areas)

Requirements:
>>>Conversational English language is a must<<<

3 to 5 years of experience in similar position
Back-End experience mainly (if you know about Front-End development is a plus)
Solid experience in backend application development using .NET technologies (C#, ASP .NET, .NET Core).
Experience in the design and implementation of RESTful APIs.
In-depth knowledge of relational databases, such as SQL Server or MySQL, and experience designing database schemas and SQL queries.
Solid knowledge in MVC (Model-View-Controller) design pattern and other software design patterns.
Experience using version control tools, such as Git or similar.
Problem solving skills and attention to detail.

We offer law benefits and superior benefits.
Negotiable Salary"
Desarrollador de Java Jr,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=2&jobid=18403964,"Descripción
En la Escuela Bancaria y Comercial, buscamos profesionales apasionados por el desarrollo de su profesión. Aquí encontrarán un espacio para su crecimiento profesional, así como la oportunidad de hacer un impacto en las carreras de otros.
 Estamos en busca de talento, por lo que solicitamos un Desarrollador de JAVA JR.
 El objetivo del puesto es desarrollar aplicaciones web para la Institución con tecnologías innovadoras que apoyaran a la institución, garantizando la calidad y funcionamiento de los sistemas desarrollados para la comunidad EBC
 ¿Qué perfil buscamos?

Recién egresado en proceso de titulación de la Lic. en Informática, Computación o Ingeniería en Sistemas.
Con experiencia en la construcción de aplicaciones utilizando tecnología Java, en la modificación y corrección de errores de los sistemas en operación y en metodologías AGILE para proyectos tecnológicos (deseable)
Con conocimientos en bases de programación orientada a objetos, desarrollo de aplicaciones web usando Java (Groovy deseable), springboot (deseable), construcción API`s REST, control de versiones GIT, Manejo de bases de datos SQL(Oracle deseable)

?Desarrolla tu experiencia en las siguientes actividades:

Construir aplicaciones utilizando tecnología Java para el uso de la Institución
Analizar y corregir errores en sistemas informáticos existentes
Comunicar los avances de proyectos e incidencias al equipo y usuario
Atender dudas, funcionalidad, y procesos

Valoramos tu gran talento y esfuerzo; te ofrecemos estabilidad laboral y prestaciones superiores a la ley:

Sueldo de $25,000.00 brutos (antes de impuestos) 100% registrado en IMSS.
Prestaciones de ley
Prestaciones superiores a la ley:
$3,202.00 netos en vales de despensa
Vacaciones en diciembre y en semana santa
30 días de aguinaldo
Utilidades a 30 días.
6% de Fondo de ahorro
Seguro de vida
50% en programas educativos EBC al cumplir un año
Contratación directa por EBC.
 Horario laboral: lunes a viernes de 9 a 18 horas y sábados de 8:30 a 12:30 horas
Zona de trabajo: Col. Juárez
 Postúlate por este medio o envía tu CV al correo indicado."
Java Developer Middle,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=2&jobid=18401035,"Descripción
?? Join Our Innovative Team as a Java Developer! ??
????? We're on the hunt for a talented Java Developer Middle in Mexico. If you're passionate about Java, we want you!
?? Ready to take the challenge? Apply now and let's innovate together!
-3-5 YOE in Java Development, Springboot, CSS, HTML, SpringMVC 
-Advanced Conversational English
-Knowledge of full software life cycle
-Experience with Agile/Scrum development
-Knowledge in Architecture
-Cloud experience is desirable}

?? Why Join Us?
·      Be part of a creative and forward-thinking company.
·      Enjoy a flexible and employee-centric work culture.
·      Engage in exciting, impactful projects.
·      100% Payroll + superior benefits

For a faster response send me your resume through WA"
Desarrollador Front-End,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=2&jobid=18397107,"Descripción
Estamos buscando un Desarrollador Front-End talentoso y altamente motivado para unirse a nuestro equipo. El candidato ideal será responsable del diseño, desarrollo, pruebas y depuración de aplicaciones web responsivas para la empresa. Utilizando JavaScript, HTML y CSS, este candidato podrá traducir las necesidades de los usuarios y del negocio en un diseño funcional del frontend.
Responsabilidades
Diseñar, desarrollar y probar la interfaz de usuario (UI) para aplicaciones web
Construir código y librerías reutilizables para uso futuro
Traducir con precisión las necesidades de los usuarios y del negocio en código frontend funcional
Habilidades y Cualidades
Recién egresado o 1 año o más de experiencia en desarrollo frontend
Disponibilidad de horario para cumplir con los plazos del proyecto
Fuerte capacidad de trabajo en equipo
Sentido de urgencia para resolver problemas de manera oportuna
Alto sentido de responsabilidad para entregar proyectos de alta calidad
Buen trato para interactuar con clientes y colegas
Excelente comunicación para transmitir ideas y colaborar efectivamente
Interés continuo por el crecimiento y aprendizaje de nuevas tecnologías
Habilidades de gestión de proyectos para organizar y priorizar tareas
Manejo efectivo del tiempo para cumplir con los plazos establecidos
Conocimientos / Experiencia
Fundamentos sólidos en HTML5, CSS3 y JavaScript
Experiencia con librerías como React (se valorará experiencia en Vue js o Angular)
Bootstrap
WordPress (opcional)
Deseable
Conocimientos en UX/UI para mejorar la experiencia del usuario
Beneficios
Oportunidad de trabajar en proyectos desafiantes y de alto impacto
Unirse a un equipo talentoso y colaborativo
Crecimiento profesional continuo en un entorno dinámico"
Desarrollador front end,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=2&jobid=18395887,"Descripción
En Telasist estamos bucando:
Desarrollador Front End

OFRECEMOS:
Sueldo base de $15,000 mensuales.
Prestaciones de ley desde el 1er día.
Beneficios dentro de la empresa.

Actividades:
Desarrollo de páginas web.
Desarrollo de webapps.
Mantenimiento de páginas web y webapps.
Desarrollar métodos de integración con sistemas externos.

Horario y zona de trabajo:
Lunes a Viernes de 9am a 6:30pm/ SANTA FE (TOMAR EN CUENTA LA DISTANCIA, ES 100% PRESENCIAL)."
Desarrollador SCALA,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=2&jobid=18381095,"Descripción
AsTecI consultoría especializada en perfiles TI con 33 años en el giro, busca talento como tú para importante cliente como:

DESARROLLADOR SCALA con SPARK

OFRECEMOS

Sueldo $33,000 libres
Esquema de pago nominal
Prestaciones de ley. ?

Trabajo de lunes a viernes
Zona de trabajo: Periférico Sur

Si cuentas con conocimientos y experiencia de 2 años en desarrollo con:

·        SCALA
·        SPARK
·        PROGRAMACION ORIENTADA A OBJETOS
·        CLOUDERA

Si te interesa nuestra oferta envía tu CV actualizado por este medio, whatsapp, o al correo mencionado y a la brevedad nos pondremos en contacto contigo. Gracias"
Full stack developer,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=2&jobid=18381722,"Descripción
¡Vacante para Desarrollador Full Stack con toque de Genio!
¡Hola, hola! ¿Eres un amante de la tecnología con habilidades súper cool para el desarrollo de software? ¡Entonces esta oportunidad es para ti!

¿Qué estamos buscando?
Un As del Desarrollo Full Stack que esté al tanto de las últimas tendencias y listo para darle un toque mágico a nuestros proyectos, eres la persona perfecta para unirte a nuestro equipo de jóvenes talentos.

¿Qué necesitas para brillar en este roll?

Un montón de energía positiva y ganas de aprender
Habilidades ninja en lenguajes de programación como JavaScript, Phyton o Java
Dominio de Tecnologias Front y Back End como React js Angular o Vue js · 
 Experiencia en el desarrollo de aplicaciones móviles sería una mega ventaja. ¡Flutter o React Native, te estamos mirando
 Un toque especial en inteligencia artificial y machine learning para hacer magia con nuestros proyectos.
Si tienes algun conocimiento en algún CRM estaría genial!
¡Pasión por la colaboración en equipo y por hacer las cosas increíbles!

¿Qué ofrecemos?
Un ambiente de trabajo súper friendly donde podrás crecer y desarrollarte como un verdadero héroe del código.
Proyectos desafiantes y emocionantes donde podrás poner a prueba tus habilidades y dejar tu huella.
Flexibilidad de horario para que puedas mantener ese equilibrio entre trabajo y diversión.
Horario: Lunes a Jueves 9:00 a 6:00 pm
Viernes 9:00 a 4:00 pm
Modalidad Hibrida
Capacitación continua


¡Y no olvidemos los snacks ilimitados y el café gratis para mantener esa energía al 100%, así que no te pierdas esta oportunidad única de unirte a un equipo lleno de pasión y creatividad!

Envíanos tu CV y muestra tus habilidades más increíbles. ¡Estamos ansiosos por conocerte y comenzar esta aventura juntos!

Fecha límite para aplicar: ¡Lo antes posible! ¡No te lo pierdas!"
Java developer – Hybrid – MTY,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=2&jobid=18379358,"Descripción
Infosys the global leader in next-generation digital services and consulting is looking for your talent:
 Java developer – Hybrid – MTY
 We are looking for MID and SENIOR candidates
Working & hands on experience in below technologies
Language/Tech: Java, Spring/Spring Boot/Spring Integration, Microservices (good to have), REST
Databases: PostgreSQL (nice to have), Microsoft SQL Server
Working knowledge in Rest API integration.
Nice to have or learn this technologies with us:
Hands-on experience in any of this – AWS services/Python/React
Experience with Messaging: Confluent Kafka 7.3, Rabbit MQ
 We offer:
· Law and superior benefits
· Hybrid Monterrey: near to “Las Torres Moradas/Puente Atirantado”
Send me your CV and I will contact you shortly to give you more details of the position
 "
Desarrollador Java Sr.,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=2&jobid=18374133,"Descripción
IMPORTANTE EMPRESA DEDICADA AL GIRO DE TI ESTA EN BUSQUEDA DE :

DESARROLLADOR JAVA

·Windows 7, 10.
·Java SE 6, 7 y 8.
·Java EE 5 y 6.
·Desarrollo web (Servlets 3.1, JSP 2.3, HTML 5, CSS 3, XML, javascript, Jquery, Ajax, PrimeUI).
·Manejo de EJB's 3.1
·Manejo de framework Spring 4 (módulos: Spring Core Container, Data Access, Inversion of Control, MVC, Remote Access, Transaction Management, Testing, Batch)
·Web services SOAP y REST.
·Procesamiento multithread.
·Conexiones por sockets, SSH, SFTP.
·Manejo de IDE Eclipse, IBM RAD.
·Base de datos Oracle 12c, 19c (SQL, Stored Procedures, conexiones JDBC, diagramas E-R)
·Modelado UML.
·Comandos UNIX, LINUX y
shells.
·IBM WebSphere 8.5, 9.0
OFRECEMOS:
-Sueldo base
-Prestaciones de ley: aguinaldo, vacaciones, aguinaldo, infonavit, seguro social desde el primer día
-100% Home Offie
-Horario: 9:00 am a 6:00 pm"
DESARROLLADOR JAVA SR,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=2&jobid=18386278,"Descripción
PERFIL SOLICITADO: DESARROLLADOR JAVA Sr.

Desarrollador con amplia experiencia en las siguientes áreas:
-         Lenguajes de programación Java y Python
-         Manejo de SQL y Store Procedures
-         Sistemas Operativos Unix/Linux y programación de Shell scripts
Disponibilidad de tiempo para liberaciones en fin de semana, 1 al mes en promedio.

Indispensable:
Experiencia 3 años con desarrollo en Java.
Experiencia de desarrollo con Python.
Análisis y diseño orientado a objetos.
Conocimientos de SQL y Store Procedures.
Experiencia 2 años Sistema Operativo UNIX/Linux.
Dominio de programación de Shell scripts.
Amplio conocimiento en Git.
Experiencia en desarrollo con JPA/Hibernate.
Experiencia en manejo de servicios web.
 Deseable:
Conocimientos de manejadores de BD Sybase, Microsoft SQL Server.
Conocimiento de principios y patrones de diseño de software
Experiencia con Bitbucket o GitHub
Conocimiento en metodologías Agiles
Conocimiento en herramientas como JIRA, Confluence, Service Now
Conocimiento en manejo de procesos batch
Conocimientos en XML, XSLT, JSON
Experiencia en pruebas unitarias con Junit, Mockito, etc.
Conocimiento en protocolos samba, ssh, ftp.
 ?OFRECIMIENTOS:
Sueldo acorde a tu conocimiento y mercado
Prestaciones superiores.
  ""Los datos personales recopilados a través de Currícula, serán utilizados bajo los fines establecidos en nuestro Aviso de Privacidad integral para candidatos, mismo que se puede consultar en nuestra página de internet"".
 SÉ PARTE DE NUESTRO EQUIPO DE TRABAJO!!!"
Desarrollador Java FRONT JR - Presencial,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=2&jobid=18386933,"Descripción
Softtek, 
Fundada en 1982, Softtek es un proveedor global de servicios orientados a procesos de TI con 30 oficinas en Norteamérica, Latinoamérica, Europa y Asia. Con 15 Centros de Desarrollo Global en EE. UU., México, China, Brasil, Argentina, Costa Rica, España, Hungría e India. Softtek mejora resultados para grandes empresas en más de 20 países. 

Forma parte de nuestro gran equipo de trabajo como: ""Desarrollador Java FRONT Jr"" 

Requisitos:
Experiencia de 6 meses a 1 año como desarrollador Java.
Experiencia en desarrollo front.
Experiencia con JavaScript, HTML5, CSS.
Experiencia con Angular y/o React.
Disponibilidad para asistir a trabajar a la oficina 2 veces a la semana en zona Polanco y/o Reforma.

Zona de Trabajo: Hibrido (asistir 2 veces a la semana a nuestras oficinas en Polanco)
Horario: Lunes a Viernes - tiempo completo. 

Ofrecemos: 
Prestaciones de ley 
Seguro de gastos médicos mayores
Seguro de gastos médicos menores
Aguinaldo superior a la ley 
Contratación indefinida
Apoyo por teletrabajo
Vales de despensa
Fondo de ahorro
Capacitaciones gratuitas 
Membresía con descuentos y más...."
Desarrollador Java con DATAPOWER - Presencial,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=2&jobid=18361634,"Descripción
Softtek, 
Fundada en 1982, Softtek es un proveedor global de servicios orientados a procesos de TI con 30 oficinas en Norteamérica, Latinoamérica, Europa y Asia. Con 15 Centros de Desarrollo Global en EE. UU., México, China, Brasil, Argentina, Costa Rica, España, Hungría e India. Softtek mejora resultados para grandes empresas en más de 20 países. 

Forma parte de nuestro gran equipo de trabajo como: ""Desarrollador Java con DATAPOWER"" 

Requisitos:
Experiencia profesional entre 3 y 5 años desarrollando con Java 7
Experiencia profesional indispensable con DataPower
Experiencia con API Rest
Disponibilidad para asistir a trabajar a las oficinas 2 o 3 veces a la semana en zona Sur de CDMX.

Zona de Trabajo: Hibrido (asistir 2 o 3 veces a la semana a oficinas en Insurgentes Sur)
Horario: Lunes a Viernes - tiempo completo. 

Ofrecemos: 
Prestaciones de ley 
Seguro de gastos médicos mayores
Seguro de gastos médicos menores
Aguinaldo superior a la ley 
Contratación indefinida
Apoyo por teletrabajo
Vales de despensa
Fondo de ahorro
Capacitaciones gratuitas 
Membresía con descuentos y más...."
Desarrollador Java +4 años- exp en Data power,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=2&jobid=18360975,"Descripción
Softtek
 Empresa 100% mexicana, líder en el sector de la Tecnología de la Información desde hace más de 40 años, presencia global en Asía, Europa, América central y América latina busca: Desarrollador Java Senior.
  Requisitos:
 -Experiencia mínima de 4 años como Desarrollador Java, manejo de frameworks (Hibernate, Spring Boot)
-Java 8
-Manejo de DataPower, API Rest , Integration Bus
   Ofrecemos:
 -Prestaciones superiores a las de la Ley
-Capacitaciones y entrenamientos
-Plan de carrera dentro de Softtek
-Contrato indefinido
-Crecimiento
  Interesados enviar CV actualizado al correo antes mencionado con pretensiones económicas.
      "
Desarrollador Java,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=2&jobid=18405722,"Descripción
AsTecI empresa mexicana con más 30 años especializada en el giro de TI, te invita a formar parte de nuestro equipo de trabajo como:

DESARROLLADOR JAVA

Ingeniería en Sistemas, Computación, Informática o a fin.
Experiencia mínima de 3 años en un puesto similar

Conocimientos en:
Java
Creación y consumo de Microservicios
API REST
Springboot
AWS

Ofrecemos:
Salario competitivo de acuerdo con aptitudes.
Prestaciones de Ley.
Excelente ambiente de trabajo con oportunidades de crecimiento y desarrollo.

¡¡IMPORTANTE!! Si cubres con los requisitos, postúlate por este medio o envía tu CV al correo de contacto."
Desarrollador back end,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=2&jobid=18395893,"Descripción
En Telasist estamos buscando:

Desarrollador Backend

OFRECEMOS:
Sueldo base de $20,000 mensuales
Prestaciones de ley desde el 1er día.

Actividades:
Desarrollo de aplicativos web.
Desarrollo de API Rest.
Mantenimiento de bases de datos relacionados y no relacionados.
Creación de microservicios.

Horario y zona de trabajo: Lunes a Viernes de 9am a 6:30pm/SANTA FE (TOMAR EN CUENTA LA DISTANCIA, ES 100% PRESENCIAL)."
Desarrollador back end,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=2&jobid=18381817,"Descripción
¡Grupo STI busca talentos en desarrollo de software!
En Grupo STI, estamos comprometidos con el desarrollo del potencial de nuestros colaboradores, fomentando un ambiente laboral creativo, dinámico y de confianza. Formar parte del equipo STI significa tener la oportunidad de contribuir al desarrollo de proyectos tecnológicos para clientes de renombre mundial, desafiando tus conocimientos para crecer y alcanzar nuevas metas juntos.

¿Qué buscamos?

Skills mandatorios
Profesional en ingeniería de sistemas o disciplinas afines.
Experiencia mínima de 3 años como Desarrollador en Java, Node o Python.
Dominio en la construcción de servicios REST y SOAP.
Experiencia en Arquitectura de Microservicios.
Conocimientos en frameworks como Spring Boot, NestJS o FastAPI.
Experiencia con uso de GIT.
Nice to have Skills
Experiencia en despliegue de aplicaciones en contenedores.
Familiaridad con JPA/Hibernate, TypeORM, Mongoose.
Experiencia en el uso de herramientas como Maven, NPM.
Experiencia con bases de datos como PostgreSQL, MongoDB o MySQL.

¿Qué ofrecemos?
Modalidad híbrida de trabajo.
Sueldo competitivo en el mercado.
Prestaciones superiores a las de ley.
Contratación directa con la empresa.
Oportunidades de desarrollo y formación continua.
Plan de crecimiento y carrera profesional.

¡Únete a nuestro equipo y forma parte de un ambiente de trabajo donde tus habilidades son valoradas y donde tendrás la oportunidad de crecer y desarrollarte profesionalmente!"
Desarrollador java,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=3&jobid=18401467,"Descripción
¡Nosotros somos Kairos DS!

Somos una empresa con presencia nacional e internacional y con una variedad de clientes importantes, estamos en búsqueda de nuevos talentos

Experiencia:

Conocimiento en desarrollo de software, sistemas, computación, informática o ingeniería relacionada.
Experiencia de al rededor de 2 años como desarrollador Back end
Experiencia al rededor de 2 años con herramientas como Java, JPA, Microservicios, Hibernate,Rest, Spring (core, web, mvc), Mockito y Scrum.

¿Que ofrecemos?

Prestaciones de Ley
Seguro de Gastos medicos mayores
Seguro Dental
Aguinaldo 30 días
Prima al 50%
Vales de despensa
Presupuesto para formación (cursos y certificaciones)
Vacaciones extra a los de la ley
Clases de inglés
Gimnasio
¡No lo dudes mas y se parte de este gran equipo!"
Desarrollador Java Urgente,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=3&jobid=18408328,"Descripción

Empresa en giro de seguros ubicada en la CIUDAD DE MÉXICO, solicita de manera Urgente
 DESARROLLADOR JAVA
 Perfil:
Experiencia: de 3 a 5 años
 Técnicas indispensables:
 Programación distribuida (java 11 y superior)
Programación en Python
Conocimiento en APIs Y Micro- Servicios
Manejo de Spring (spring MVC, spring BOOT, Security)
Manejo de los servidores Tomcat, Jboss, NodeJS, Websphere
Conocimiento en PL/SQL
Conexiones a bases de datos, JNDI, JDBC template, JPA
Manejo de seguridad y Tokens JWT
Diseño de paginas CSS
Conocimiento de programacipon en nube Azure y Azure Devops
Conocimiento de Openshift 4.x2s version nube
Conocimiento en Docker /Docker Compose
Conocimiento en Angular / React /Typescript
Base de datos
Programación en Node Js


Experiencia de SOPORTE A PRODUCCIÓN
 Técnicas deseables:
 Conocimientos de programación en nube (Azure preferente)
Conocimiento en Openshift 3.11 o 4.9
 Interpersonales:
 Facilidad de habla (estará en contacto con usuarios)
Proactivo
Trabajo en equipo
Resolución de problemas
Actitud de servicio.
 Actividades:
 Creación de software
Realizar pruebas y depuración de código.
Programación de sitios, aplicaciones y base de datos.
Optimización de funcionamiento de los sistemas
Diseño y actualización de productos y servicios.
Contacto con áreas y usuarios.
 Ofrecemos:
 Sueldo de: $35,000 NETOS
Prestaciones de ley
Seguro de Vida
Seguro de GMM
Zona a laborar: Insurgentes Sur, Tizapán San Ángel, Álvaro Obregón, CIUDAD DE MÉXICO
Modalidad: Híbrida (Primer mes 100% presencial, posteriormente la asistencia será de 2 a 3 días en oficina)
 "
Desarrollador PHP,https://www.occ.com.mx/empleos/de-software-developer/en-Mexico/?page=3&jobid=18404919,"Descripción


Empresa de Interpretación en Estados Unidos busca Senior PHP Developer (Remoto)

Somos una compañía líder en interpretación que provee servicios en persona, por teléfono, por video y documentos escritos en 250 idiomas para sistemas de salud y gobierno en Estados Unidos. Estamos buscando un Senior PHP Developer a tiempo completo para agregar nuevas secciones a nuestra plataforma.

Requisitos:
- Experiencia sólida en desarrollo PHP
- Capacidad para trabajar de forma remota
- Responsable y capaz de responder de inmediato a WhatsApp, correo electrónico y llamadas
- Entrevista vía Zoom, compartiendo pantalla y haciendo ejercicios de código

Beneficios:
- Trabajo remoto
- Oportunidad de crecimiento profesional"
